Sample,X,Y,Z
568,0.840,-0.516,-1.020
569,0.273,-0.316,-0.359
570,-0.238,0.359,1.875
571,-0.035,0.355,1.945
572,-0.121,-0.488,0.117
573,-0.301,-0.645,-0.941
574,0.141,-0.121,0.348
575,0.297,0.430,1.949
576,-0.062,0.309,1.695
577,-0.461,-0.195,0.168
578,-0.145,-0.117,0.137
579,0.133,0.359,1.395
580,-0.281,0.543,1.980
581,-0.148,0.023,1.137
582,0.164,-0.211,0.383
583,0.570,-0.121,0.703
584,0.078,0.152,1.449
585,-0.926,0.094,0.914
586,-0.289,-0.219,0.305
587,1.098,-0.188,0.613
588,0.680,0.121,1.609
589,-0.816,0.289,1.746
590,-0.902,0.062,0.570
591,0.676,-0.191,-0.422
592,1.211,0.160,0.578
593,-0.258,0.625,1.984
594,-1.375,0.289,1.812
595,-0.066,-0.410,-0.340
596,1.371,-0.469,-0.992
597,0.441,0.219,1.504
598,-0.926,0.449,1.992
599,-0.664,-0.168,0.836
600,0.613,-0.410,0.527
601,0.512,-0.336,0.844
602,-0.836,-0.312,0.094
603,-1.012,-0.125,0.469
604,0.543,0.180,1.703
605,1.008,0.184,1.836
606,-0.621,-0.273,0.219
607,-1.582,-0.230,-0.012
608,0.004,-0.051,0.816
609,1.730,0.070,1.457
610,0.453,0.012,1.461
611,-1.320,0.043,0.832
612,-0.426,0.098,0.555
613,1.262,0.297,1.324
614,0.828,0.246,0.898
615,-0.742,0.164,0.773
616,-0.902,0.305,1.742
617,0.430,0.223,1.680
618,0.715,-0.148,0.102
619,-0.492,-0.219,0.406
620,-0.926,0.039,1.664
621,0.172,0.062,0.934
622,0.648,-0.055,0.516
623,-0.172,-0.051,1.281
624,-0.625,-0.133,1.008
625,0.211,-0.258,0.430
626,0.410,-0.031,0.758
627,0.102,0.273,1.293
628,-0.117,0.188,1.414
629,-0.414,-0.062,0.852
630,-0.129,-0.242,0.719
631,0.520,-0.164,1.082
632,0.398,-0.039,0.961
633,-0.324,-0.004,1.043
634,-0.324,-0.109,1.230
635,0.398,-0.117,1.270
636,0.348,-0.102,1.160
637,-0.707,-0.004,0.941
638,-0.891,-0.020,0.555
639,-0.086,-0.055,0.844
640,0.512,-0.133,1.176
641,0.223,-0.145,0.914
642,-0.531,0.031,0.785
643,-0.355,0.059,0.914
644,0.312,0.117,1.230
645,0.406,-0.047,0.805
646,-0.180,-0.035,0.621
647,-0.680,0.066,0.992
648,-0.160,0.172,1.160
649,0.621,0.246,1.184
650,0.109,0.305,1.242
651,-0.449,0.328,1.668
652,0.160,0.270,1.129
653,0.602,0.027,0.121
654,0.203,-0.008,1.133
655,-0.441,-0.113,1.551
656,-0.289,-0.383,0.434
657,0.199,-0.320,0.254
658,0.219,0.062,1.117
659,0.309,0.168,1.172
660,-0.219,-0.004,1.184
661,-0.676,-0.105,1.152
662,0.305,-0.090,0.324
663,1.070,0.062,-0.039
664,-0.047,0.324,1.703
665,-1.250,0.238,1.938
666,-0.496,-0.445,0.027
667,0.676,-0.402,-0.590
668,0.516,0.164,1.516
669,-0.504,0.473,1.977
670,-0.410,0.043,1.086
671,0.562,-0.195,0.262
672,0.305,-0.191,0.035
673,-0.910,0.016,0.965
674,-0.668,0.191,1.988
675,0.129,-0.082,1.113
676,0.520,-0.484,-0.137
677,0.082,-0.293,0.531
678,-0.453,0.055,1.668
679,-0.328,0.148,1.992
680,0.125,-0.195,0.855
681,0.246,-0.406,-0.559
682,-0.266,0.094,0.727
683,-0.203,0.668,1.992
684,0.559,0.281,1.066
685,0.438,-0.309,-1.355
686,-0.531,-0.078,0.352
687,-0.605,0.461,1.992
688,0.531,0.199,1.391
689,1.008,-0.090,-0.039
690,-0.105,-0.062,0.297
691,-1.051,0.051,1.324
692,-0.297,-0.016,1.480
693,0.832,-0.055,0.801
694,0.527,0.102,0.691
695,-0.715,0.230,0.941
696,-0.895,0.148,1.465
697,0.441,-0.035,1.352
698,1.145,-0.227,0.473
699,0.180,-0.176,0.164
700,-0.840,0.016,0.719
701,-0.586,0.219,1.746
702,0.461,0.078,1.930
703,0.656,-0.316,0.559
704,-0.402,-0.184,-0.008
705,-0.496,0.105,1.164
706,0.305,0.207,1.172
707,0.020,0.195,0.992
708,-0.609,0.184,1.453
709,-0.223,0.172,1.242
710,0.203,-0.012,0.750
711,-0.035,-0.133,0.688
712,-0.074,-0.262,0.969
713,0.578,-0.281,0.438
714,0.094,-0.066,0.906
715,-0.461,0.148,1.906
716,-0.078,-0.180,0.934
717,0.270,-0.379,-0.070
718,0.121,-0.012,0.793
719,-0.191,0.410,1.969
720,-0.164,0.391,1.758
721,0.051,-0.070,0.051
722,-0.699,-0.047,-0.309
723,-0.898,0.273,1.562
724,0.086,0.242,1.781
725,0.715,-0.164,0.426
726,0.102,-0.164,0.551
727,-0.375,0.102,1.426
728,0.023,0.152,0.973
729,0.379,0.113,-0.055
730,-0.195,0.258,0.996
731,-0.016,0.324,1.957
732,0.910,-0.031,1.301
733,0.207,-0.078,0.375
734,-0.414,0.031,1.090
735,-0.203,0.141,1.195
736,-0.086,-0.176,0.121
737,-0.180,-0.348,0.730
738,-0.109,-0.105,1.961
739,-0.023,-0.227,1.250
740,0.316,-0.266,0.449
741,0.512,-0.148,0.816
742,-0.406,-0.062,0.508
743,-1.219,0.055,1.645
744,-0.129,-0.184,0.973
745,0.949,-0.277,-0.504
746,0.340,0.230,0.828
747,-0.285,0.539,1.988
748,-0.082,0.273,1.617
749,0.547,-0.305,-0.078
750,-0.422,-0.102,0.270
751,-1.078,0.398,1.934
752,0.285,0.074,0.812
753,0.266,0.137,-0.359
754,-0.168,0.297,1.586
755,0.176,0.422,1.953
756,-0.137,-0.172,0.227
757,-0.555,-0.441,-0.043
758,-0.449,-0.238,1.020
759,0.660,-0.207,0.391
760,0.895,-0.102,0.758
761,-0.418,0.285,1.988
762,-0.258,-0.160,0.879
763,0.648,-0.402,-0.828
764,0.098,0.043,0.738
765,-0.766,0.496,1.992
766,-0.117,0.238,1.137
767,0.020,-0.008,-0.250
768,-0.023,0.023,1.188
769,0.352,0.070,1.664
770,0.051,-0.035,0.715
