Sample,X,Y,Z
923,-0.094,-0.082,1.535
924,1.309,0.562,1.543
925,0.309,-0.016,0.312
926,-0.832,0.176,1.340
927,-0.586,0.141,0.887
928,-0.129,-0.137,0.574
929,-0.480,-0.047,1.492
930,-0.391,0.227,1.691
931,-0.219,-0.238,0.449
932,0.355,-0.008,0.656
933,-0.656,0.344,1.402
934,-0.391,0.141,0.672
935,-0.270,-0.168,1.258
936,0.105,0.090,1.344
937,0.656,-0.234,0.539
938,-0.703,0.137,1.355
939,0.398,-0.020,0.844
940,1.086,-0.141,0.969
941,0.633,-0.227,0.926
942,-0.797,-0.457,1.156
943,-0.203,-0.270,1.203
944,1.488,-0.508,0.902
945,1.527,0.105,1.496
946,0.609,-0.367,0.543
947,0.199,-0.438,1.059
948,0.355,-0.312,0.504
949,0.449,-0.617,-0.035
950,0.242,0.035,1.562
951,0.172,0.266,1.543
952,1.113,-0.133,0.637
953,1.191,-0.094,0.445
954,-0.547,-0.090,1.141
955,-0.762,0.148,0.801
956,-0.539,0.086,1.625
957,0.965,0.277,1.832
958,0.754,-0.199,0.902
959,0.461,-0.258,1.012
960,-0.395,-0.242,1.195
961,-0.570,0.031,0.930
962,1.438,-0.238,0.426
963,1.824,-0.113,1.773
964,1.363,0.195,1.340
965,0.273,-0.590,-0.125
966,0.574,-0.180,0.902
967,1.406,-0.082,0.887
968,1.422,-0.098,0.422
969,1.223,-0.273,1.125
970,1.426,-0.074,0.219
971,0.637,-0.336,0.715
972,0.652,0.047,1.766
973,0.469,-0.191,0.262
974,0.461,-0.648,0.371
975,0.652,0.055,1.973
976,0.422,0.145,1.312
977,0.742,-0.332,1.234
978,0.742,-0.332,1.234
979,0.465,-0.164,1.898
980,1.004,-0.188,0.484
981,0.305,-0.402,0.680
982,0.062,0.449,1.812
983,0.379,0.188,1.582
984,1.195,-0.152,1.578
985,1.293,-0.492,0.746
986,0.426,-0.688,-0.285
987,-0.270,-0.355,1.262
988,0.723,0.395,1.887
989,1.188,-0.555,0.820
990,0.652,-1.172,-0.195
991,-0.324,-0.953,0.766
992,1.141,-0.449,0.922
993,1.496,-0.227,0.734
994,0.508,-0.027,1.844
995,0.098,-0.273,0.191
996,1.152,-0.914,0.199
997,1.062,0.062,1.961
998,1.332,0.016,0.812
999,0.520,0.035,0.691
Rate 1338, overflows 0
