Sample,X,Y,Z
577,0.625,-0.215,1.957
578,0.195,0.383,0.039
579,0.543,0.289,0.738
580,-0.191,0.102,1.434
581,-0.492,-0.105,1.684
582,-0.309,-0.168,1.418
583,-0.078,0.113,0.609
584,0.117,0.109,1.020
585,0.371,-0.117,0.609
586,-0.008,-0.137,0.945
587,0.141,-0.086,0.590
588,0.496,0.008,1.367
589,0.145,0.094,0.930
590,-0.301,0.051,0.375
591,-0.352,0.078,1.609
592,-0.215,0.055,0.344
593,0.164,-0.176,1.223
594,0.523,-0.129,1.859
595,0.543,0.203,0.207
596,-0.500,0.184,-0.004
597,-0.074,-0.508,1.582
598,-0.148,-0.137,1.621
599,-0.523,0.047,1.504
600,0.598,0.004,0.449
601,-0.195,-0.129,1.730
602,-0.020,-0.004,0.676
603,0.246,-0.055,1.062
604,0.199,-0.047,1.312
605,0.445,-0.137,1.434
606,0.180,0.047,0.707
607,-0.074,-0.004,-0.695
608,-0.082,-0.312,1.254
609,-0.516,0.062,1.953
610,0.008,0.203,1.320
611,0.219,0.047,-0.289
612,0.543,0.039,0.113
613,0.195,0.098,1.547
614,0.016,-0.332,1.926
615,-0.203,-0.207,0.820
616,-0.375,-0.105,0.293
617,-0.312,0.246,0.547
618,-0.016,-0.039,1.793
619,0.379,-0.176,1.727
620,0.445,0.215,0.559
621,0.762,0.121,0.914
622,0.852,0.094,1.715
623,-0.184,-0.109,1.543
624,-0.609,0.160,0.164
625,-1.090,0.102,0.297
626,-0.527,-0.219,1.422
627,0.020,-0.125,1.836
628,0.395,0.289,0.906
629,0.578,0.367,-0.621
630,0.645,-0.047,0.414
631,0.523,-0.707,1.801
632,-0.168,0.137,1.508
633,-0.336,0.176,1.086
634,-0.305,0.090,0.160
635,-0.359,-0.230,0.789
636,0.211,-0.441,1.250
637,0.203,0.309,1.555
638,0.336,0.246,1.344
639,-0.176,-0.055,1.379
640,0.426,-0.375,0.410
641,0.238,-0.176,0.441
642,-0.199,0.230,1.594
643,-0.371,-0.031,1.617
644,-0.531,0.152,1.031
645,0.602,-0.430,0.660
646,1.129,0.113,-0.090
647,0.266,0.305,1.332
648,0.012,-0.039,0.695
649,-0.699,-0.199,1.410
650,-0.637,-0.684,1.941
651,0.426,0.184,-0.070
652,0.414,0.266,-0.559
653,0.371,0.102,0.664
654,-0.250,-0.172,1.992
655,0.051,-0.301,1.938
656,0.066,0.434,-0.598
657,0.363,0.004,-0.672
