Sample,X,Y,Z
324,0.121,0.324,1.172
325,0.328,0.523,1.348
326,0.246,0.320,0.699
327,0.137,0.125,0.480
328,-0.094,0.164,1.227
329,-0.504,0.211,1.758
330,-0.184,0.121,1.793
331,0.012,-0.160,0.562
332,0.129,-0.484,-0.902
333,0.172,-0.156,0.453
334,-0.137,0.277,1.930
335,-0.340,0.133,1.832
336,-0.488,-0.387,0.281
337,-0.055,-0.594,-0.453
338,0.273,-0.273,0.711
339,-0.254,0.441,1.992
340,-0.117,0.230,1.621
341,0.453,-0.434,-0.156
342,0.020,-0.508,0.070
343,-0.477,0.043,1.617
344,-0.164,0.258,1.801
345,0.488,-0.027,1.184
346,0.293,-0.293,0.703
347,-0.918,-0.301,0.562
348,-0.742,-0.098,0.754
349,0.672,0.145,0.961
350,0.777,0.023,1.020
351,-0.539,-0.148,0.637
352,-0.992,-0.031,0.281
353,0.441,0.090,0.750
354,1.066,0.465,1.555
355,0.176,0.625,1.973
356,-0.703,0.332,1.090
357,0.090,-0.039,0.051
358,1.055,0.125,0.832
359,0.312,0.535,1.973
360,-0.734,0.363,1.723
361,-0.270,-0.152,0.195
362,0.387,-0.328,0.117
363,0.012,0.027,1.238
364,-0.801,0.066,1.496
365,-0.484,-0.004,1.109
366,0.691,-0.234,0.340
367,0.414,-0.289,0.219
368,-0.750,-0.363,0.422
369,-1.145,-0.148,0.992
370,0.305,0.137,1.590
371,1.375,0.180,1.395
372,0.320,-0.129,0.320
373,-0.801,-0.289,0.086
374,-0.797,0.016,1.406
375,0.516,0.422,1.992
376,1.047,0.035,1.242
377,-0.602,-0.242,0.207
378,-1.367,-0.246,0.574
379,-0.121,0.113,1.523
380,1.020,0.074,1.562
381,0.293,0.051,0.535
382,-1.121,0.070,0.148
383,-0.797,0.133,0.945
384,0.691,0.227,1.160
385,0.832,0.230,1.012
386,-0.020,0.152,0.996
387,-0.246,0.082,0.770
388,0.727,-0.078,0.723
389,0.926,0.000,1.008
390,-0.176,0.109,1.223
391,-0.730,0.137,1.059
392,-0.070,0.051,0.625
393,0.512,0.074,0.535
394,0.320,0.113,1.441
395,-0.918,0.188,1.727
396,-1.301,0.105,1.211
397,-0.234,0.094,1.227
398,0.633,-0.016,0.922
399,0.148,-0.008,0.938
400,-0.844,0.199,1.086
401,-0.285,-0.070,0.828
402,0.984,-0.289,0.742
403,0.750,-0.293,1.145
404,-0.293,-0.145,1.281
405,-0.473,-0.207,0.184
406,0.199,-0.418,-0.492
407,0.559,-0.156,1.043
408,0.105,0.184,1.992
409,-0.258,0.020,1.602
410,-0.254,-0.129,0.348
411,-0.180,-0.074,-0.102
412,0.113,0.324,0.973
413,-0.086,0.527,1.973
414,-0.516,0.199,1.570
415,-0.332,-0.328,0.125
416,0.074,-0.266,0.281
417,0.445,0.168,1.695
418,-0.066,0.344,1.738
419,-0.660,0.055,0.594
420,-0.332,-0.344,-0.398
421,0.473,-0.098,0.582
422,0.762,0.160,1.789
423,0.039,0.301,1.711
424,-0.695,0.074,0.664
425,-0.129,-0.070,0.246
426,0.871,-0.047,0.605
427,0.281,0.164,1.559
428,-1.070,0.223,1.785
429,-0.473,0.078,1.191
430,1.000,-0.270,0.594
431,0.578,-0.270,0.527
432,-0.992,-0.016,1.156
433,-0.723,0.117,1.742
434,0.781,-0.223,1.082
435,0.871,-0.469,0.234
436,-0.582,-0.141,0.527
437,-0.805,0.086,1.273
438,0.434,0.090,1.168
439,0.527,-0.082,0.621
440,-0.426,-0.102,0.758
441,-0.547,-0.012,0.930
442,0.371,0.062,1.039
443,0.793,0.191,1.277
444,-0.090,0.148,1.258
445,-0.758,-0.105,0.648
446,-0.137,-0.215,0.562
447,0.375,0.004,1.195
448,0.109,0.078,1.551
449,-0.484,0.016,1.121
450,-0.121,0.051,0.977
451,0.645,0.043,1.070
452,0.039,-0.027,0.469
453,-0.824,0.070,0.570
454,-0.570,0.293,1.469
455,0.551,0.293,1.762
456,0.812,0.000,0.816
457,-0.320,-0.160,0.145
458,-0.656,-0.105,0.508
459,0.336,0.035,1.371
460,0.504,-0.008,1.637
461,-0.441,-0.285,0.910
462,-0.676,-0.488,0.180
463,0.184,-0.090,0.602
464,0.547,0.328,1.746
465,-0.125,0.359,1.699
466,-0.559,-0.168,-0.062
467,-0.219,-0.199,-0.008
468,0.141,0.258,1.723
469,0.023,0.441,1.910
470,-0.262,0.070,0.668
471,-0.109,-0.145,0.312
472,0.336,-0.121,0.805
473,0.395,-0.047,0.891
474,0.102,0.027,0.453
475,-0.500,0.250,1.559
476,-0.379,0.168,1.738
477,0.512,-0.199,0.285
478,0.324,-0.164,0.242
479,-0.391,0.098,1.312
480,-0.465,0.273,1.465
481,0.219,0.047,1.113
482,0.590,-0.137,0.906
483,-0.242,-0.238,0.555
484,-0.711,-0.059,0.801
485,0.270,0.176,1.250
486,0.492,0.188,1.348
487,-0.352,0.074,1.395
488,-0.250,-0.266,0.383
489,0.387,-0.207,0.168
490,0.422,0.137,1.512
491,-0.086,0.316,1.895
492,-0.480,0.051,0.684
493,-0.254,-0.172,0.156
494,0.145,-0.133,0.719
495,0.348,0.078,1.172
496,0.199,0.258,1.316
497,-0.422,0.312,1.793
498,-0.422,-0.148,0.613
499,0.160,-0.406,-0.309
500,0.113,-0.105,0.875
501,-0.125,0.332,1.992
502,-0.109,0.156,1.312
503,0.008,-0.121,0.000
504,-0.023,-0.234,0.324
505,-0.223,0.055,1.320
506,-0.156,0.098,1.031
507,-0.102,0.141,1.320
508,-0.109,0.105,1.750
509,0.055,-0.082,0.602
510,0.348,-0.086,-0.219
511,0.113,0.203,0.887
512,-0.391,0.391,1.992
513,0.035,-0.117,1.223
514,0.465,-0.371,-0.066
515,-0.102,-0.105,0.801
516,-0.285,0.148,1.562
517,0.164,0.078,1.090
518,0.082,0.051,1.168
519,-0.484,-0.055,1.008
520,-0.656,-0.277,0.566
521,0.031,-0.234,0.719
522,0.250,0.008,1.004
523,-0.387,0.227,1.473
524,-0.730,0.047,1.164
525,-0.113,-0.332,0.398
526,0.367,-0.406,-0.016
527,0.043,-0.031,1.086
528,-0.250,0.289,1.836
529,-0.125,0.043,0.848
530,0.430,-0.062,0.523
531,0.289,0.090,0.781
532,-0.270,0.262,1.363
533,-0.098,0.352,1.363
534,0.477,0.262,0.414
535,0.621,0.383,1.180
536,0.254,0.438,1.984
537,0.027,-0.023,0.605
538,-0.094,-0.031,-0.141
539,-0.168,0.223,1.664
540,0.242,0.195,1.602
541,0.188,-0.105,0.008
542,-0.660,-0.035,0.453
543,-0.266,0.090,1.602
544,0.836,-0.152,0.801
545,0.516,-0.156,0.242
546,-0.812,0.160,1.285
547,-0.957,0.168,1.766
548,0.410,-0.215,0.445
549,1.027,-0.234,0.285
550,-0.348,0.090,1.469
551,-0.965,0.145,1.684
552,-0.043,-0.117,0.684
553,0.492,-0.129,0.648
554,-0.180,-0.031,1.613
555,-0.863,-0.156,0.820
556,-0.398,-0.277,0.230
557,0.492,-0.199,1.172
558,0.656,-0.172,1.273
559,-0.484,-0.242,0.375
560,-1.078,-0.156,0.922
561,0.145,0.016,1.625
562,0.930,-0.160,0.418
563,-0.086,0.035,0.180
564,-0.730,0.312,1.176
565,-0.297,0.453,1.977
566,0.715,0.145,1.207
567,0.484,-0.098,0.000
568,-1.066,0.227,1.086
569,-0.543,0.305,1.930
570,0.977,-0.137,0.492
571,0.922,-0.184,0.387
572,-0.230,0.082,1.883
573,-0.371,0.051,1.133
574,0.547,-0.066,-0.105
575,0.801,0.164,0.527
576,-0.449,0.445,1.703
577,-0.426,0.145,1.156
578,0.438,-0.059,0.496
