Sample,X,Y,Z
356,-1.070,0.480,1.422
357,-0.969,0.219,0.996
358,0.777,-0.090,0.508
359,0.973,-0.016,0.875
360,-0.926,0.262,1.602
361,-1.469,0.328,1.641
362,0.387,0.008,0.773
363,1.410,-0.336,-0.059
364,0.395,-0.430,0.402
365,-1.082,-0.152,1.121
366,-0.496,0.191,1.355
367,1.172,0.246,1.168
368,0.656,0.059,0.727
369,-1.156,-0.250,0.215
370,-1.125,-0.125,0.777
371,0.914,0.145,1.910
372,1.441,0.207,1.633
373,-0.520,-0.004,0.594
374,-1.695,-0.234,0.523
375,-0.277,-0.312,1.000
376,1.379,0.000,1.738
377,0.840,0.262,1.586
378,-0.609,0.137,0.617
379,-1.113,-0.102,-0.078
380,0.129,-0.051,0.863
381,1.055,0.305,1.934
382,0.086,0.223,1.617
383,-0.918,-0.020,0.285
384,-0.418,-0.176,-0.438
385,0.879,0.008,0.973
386,0.832,0.105,1.922
387,-0.391,-0.027,0.926
388,-0.879,-0.078,0.555
389,-0.051,-0.094,0.766
390,0.996,-0.113,0.695
391,0.035,0.184,1.234
392,-1.426,0.402,1.871
393,-0.551,0.305,1.672
394,0.949,-0.160,0.348
395,0.590,-0.133,0.371
396,-0.695,0.309,1.402
397,-1.004,0.453,1.949
398,0.172,0.043,1.176
399,0.715,-0.492,-0.316
400,0.160,-0.383,0.461
401,-0.113,-0.004,1.676
402,0.035,0.117,1.039
403,0.340,-0.223,0.277
404,0.082,-0.215,0.715
405,-0.184,0.031,1.715
406,-0.109,0.082,1.445
407,-0.141,0.051,0.605
408,0.105,-0.055,0.293
409,0.266,0.027,0.734
410,-0.180,0.277,1.887
411,-0.504,0.199,1.551
412,-0.254,-0.160,0.352
413,0.242,-0.121,0.598
414,0.238,0.059,1.285
415,-0.426,0.090,1.070
416,-0.629,0.027,0.320
417,0.254,0.098,1.461
418,1.039,-0.027,1.570
419,0.453,-0.398,0.000
420,-0.984,-0.086,0.449
421,-0.785,0.262,1.848
422,0.852,0.160,1.469
423,0.945,-0.277,-0.039
424,-0.668,-0.309,0.121
425,-0.918,0.055,1.496
426,0.367,0.305,1.910
427,0.656,0.035,0.969
428,-0.574,-0.148,0.289
429,-1.145,-0.051,0.457
430,0.137,0.195,1.688
431,1.156,0.242,1.609
432,0.457,-0.062,0.355
433,-0.980,-0.055,0.156
434,-0.512,0.113,1.160
435,0.770,0.160,1.535
436,0.609,0.043,1.117
437,-0.531,-0.133,1.016
438,-0.332,-0.320,0.477
439,0.922,-0.191,0.562
440,0.531,0.227,1.855
441,-0.898,0.273,1.566
442,-0.828,-0.191,0.129
443,0.234,-0.242,0.164
444,0.379,0.082,1.406
445,-0.238,0.188,1.918
446,-0.379,-0.098,1.039
447,0.266,-0.215,0.598
448,0.211,-0.195,0.441
449,-0.227,-0.086,0.480
450,-0.246,0.020,1.430
451,-0.164,0.004,1.648
452,0.605,-0.289,0.574
453,0.332,-0.254,0.496
454,-0.738,0.016,1.164
455,-0.383,0.148,1.234
456,0.469,-0.062,0.434
457,0.281,-0.012,0.914
458,-0.746,0.082,1.375
459,-0.762,0.023,0.992
460,0.449,0.188,1.203
461,0.375,0.191,1.277
462,-0.492,0.016,0.512
463,0.160,0.020,0.090
464,0.551,0.223,1.035
465,-0.367,0.512,1.992
466,-0.430,-0.020,1.039
467,0.367,-0.324,-0.660
468,0.207,0.035,0.816
469,-0.219,0.465,1.895
470,0.188,0.184,0.473
471,0.371,-0.062,0.336
472,-0.324,-0.109,1.418
473,-0.797,-0.039,1.289
474,0.070,0.051,0.918
475,0.828,0.156,0.883
476,0.273,0.105,0.895
477,-0.508,0.031,0.996
478,-0.191,-0.008,1.246
479,0.434,-0.215,1.121
480,0.191,-0.273,0.879
481,-0.422,-0.012,0.672
482,-0.098,0.016,1.004
483,0.547,-0.020,1.199
484,0.145,-0.004,1.254
485,-0.219,-0.250,0.797
486,-0.082,-0.262,0.402
487,-0.176,0.090,1.203
488,-0.523,0.328,1.680
489,-0.160,-0.020,0.930
490,0.199,-0.258,0.383
491,0.043,-0.043,1.082
492,-0.223,0.113,1.062
493,-0.199,0.098,0.996
494,-0.551,0.031,1.215
495,-0.438,-0.062,1.000
496,0.520,-0.250,0.188
497,0.383,-0.137,0.633
498,-0.270,0.148,1.457
499,-0.125,0.355,1.262
500,0.562,0.203,1.129
