Sample,X,Y,Z
443,0.461,0.172,1.566
444,0.930,0.367,1.820
445,-0.109,0.117,0.453
446,-0.797,0.055,0.410
447,-0.062,0.332,1.504
448,1.340,0.309,1.254
449,0.574,0.230,1.102
450,-1.434,0.098,0.891
451,-0.762,-0.059,0.879
452,0.867,-0.195,1.047
453,-0.043,-0.184,1.320
454,-1.738,-0.078,0.910
455,-0.734,-0.086,1.273
456,1.016,-0.223,1.242
457,0.941,-0.387,-0.098
458,-0.820,-0.117,0.133
459,-1.316,0.219,1.383
460,0.363,0.156,1.355
461,1.113,-0.105,0.531
462,0.148,0.102,1.141
463,-0.344,0.324,1.883
464,0.250,0.125,0.734
465,0.793,0.012,-0.031
466,-0.141,0.148,1.301
467,-1.035,0.164,1.957
468,-0.359,-0.145,0.719
469,0.535,-0.156,0.414
470,0.316,0.098,1.668
471,-0.316,-0.039,1.105
472,-0.551,-0.301,-0.008
473,-0.461,-0.078,0.574
474,-0.145,0.113,1.906
475,0.039,-0.133,1.250
476,0.309,-0.344,0.234
477,0.551,-0.203,0.656
478,0.535,0.078,0.832
479,0.156,0.277,0.965
480,-0.414,0.496,1.395
481,-0.156,0.309,1.684
482,0.719,-0.133,0.727
483,0.457,-0.219,-0.266
484,-0.367,0.207,1.086
485,-0.375,0.539,1.988
486,-0.121,0.188,0.875
487,-0.074,-0.055,0.371
488,-0.410,-0.152,0.992
489,-0.465,-0.270,1.539
490,0.113,-0.262,1.375
491,0.176,-0.172,0.758
492,-0.203,-0.039,0.547
493,-0.539,0.027,0.805
494,-0.453,-0.074,0.977
495,0.113,-0.168,0.891
496,0.441,-0.141,1.762
497,-0.148,-0.004,1.098
498,-0.254,-0.047,-0.250
499,-0.102,0.070,0.652
500,0.066,0.098,1.355
501,0.141,-0.121,0.547
502,-0.328,0.098,1.305
503,-0.270,0.465,1.961
504,0.613,0.199,0.457
505,0.230,0.035,-0.320
506,-0.602,0.246,1.098
507,-0.355,0.340,1.961
508,0.320,0.191,1.844
509,0.895,-0.027,1.457
510,0.344,-0.332,0.234
511,-0.715,-0.328,0.242
512,-0.461,0.059,1.469
513,0.602,-0.004,1.188
514,0.590,-0.289,0.586
515,-0.426,-0.242,1.234
516,-0.844,-0.168,0.969
517,0.133,-0.082,0.215
518,0.789,0.102,0.844
519,-0.062,0.094,0.996
520,-0.840,-0.090,0.840
521,-0.172,-0.160,1.328
522,0.703,-0.094,1.230
523,0.664,0.082,0.711
524,-0.645,0.309,0.527
525,-0.949,0.508,1.434
526,0.227,0.387,1.992
527,0.801,-0.043,1.148
528,-0.051,-0.203,-0.129
529,-0.773,0.125,0.449
530,-0.160,0.289,1.406
531,0.602,-0.004,1.645
532,0.270,-0.422,1.250
533,-0.621,-0.531,0.262
534,-0.289,-0.176,0.289
535,0.336,0.242,1.137
536,0.141,0.301,1.617
537,-0.410,-0.012,1.090
538,-0.785,-0.102,0.535
539,-0.191,0.156,1.191
540,0.715,0.297,0.609
541,0.637,0.426,0.609
542,0.035,0.406,1.953
543,-0.391,0.020,1.199
544,0.191,-0.375,-0.168
545,0.543,-0.098,0.766
546,-0.059,0.250,1.750
547,-0.688,0.031,1.480
548,-0.293,-0.281,0.602
549,0.445,-0.238,0.469
550,0.117,0.023,0.832
551,-0.500,0.188,1.617
552,-0.582,0.062,1.246
553,0.184,-0.270,0.738
554,0.496,-0.539,0.922
555,-0.125,-0.605,0.355
556,-0.453,-0.430,0.078
557,-0.082,0.059,1.309
558,0.488,0.277,1.879
559,0.516,0.090,1.395
560,-0.367,-0.184,0.441
561,-0.383,0.102,0.664
562,0.316,0.414,1.301
563,0.195,0.406,1.617
564,-0.883,0.148,1.176
565,-0.965,-0.105,0.445
566,0.680,-0.078,0.402
567,1.441,0.148,1.016
568,-0.141,0.145,1.762
569,-1.410,-0.090,1.250
570,-0.188,-0.383,-0.180
571,0.988,-0.129,0.258
572,0.051,0.445,1.758
573,-0.906,0.598,1.840
574,0.031,0.223,0.637
575,1.336,0.020,0.195
576,0.691,0.246,0.887
577,-1.086,0.449,1.828
578,-1.215,0.242,1.789
579,0.566,-0.406,0.211
580,1.219,-0.594,-0.582
581,0.516,-0.129,1.109
582,-0.539,0.328,1.992
583,-0.582,0.059,1.406
584,0.125,-0.309,0.219
585,0.242,-0.277,0.219
586,-0.336,0.102,1.145
587,-0.766,0.316,1.727
588,-0.113,-0.023,1.074
589,0.465,-0.297,0.340
590,0.172,-0.324,0.836
591,-0.625,-0.152,1.652
592,-0.668,-0.391,0.840
593,-0.211,-0.547,0.367
594,0.539,-0.355,0.371
595,0.766,0.195,1.312
596,-0.031,0.543,1.902
597,-0.938,0.305,0.945
598,-0.324,0.047,0.457
599,0.770,0.254,1.055
600,0.414,0.512,1.914
601,-0.777,0.289,1.309
602,-0.301,-0.109,0.008
603,0.980,-0.242,-0.164
604,0.477,0.199,1.500
605,-1.105,0.352,1.953
606,-0.961,0.000,0.543
607,1.129,-0.223,-0.344
608,1.551,0.023,1.211
609,-0.574,0.270,1.957
610,-1.293,0.074,1.062
611,0.121,0.008,0.094
612,1.152,0.266,1.207
613,0.031,0.316,1.957
614,-1.094,-0.031,0.945
615,0.121,-0.332,0.113
616,1.359,-0.203,1.000
617,0.348,-0.082,1.379
618,0.348,-0.082,1.379
619,-1.250,-0.172,0.812
620,-0.887,-0.242,0.734
621,0.840,-0.336,1.191
622,0.887,-0.270,0.652
623,-0.555,-0.172,0.844
624,-1.035,-0.023,1.184
625,0.352,-0.027,0.883
626,0.758,-0.020,0.582
627,-0.543,0.020,0.840
628,-1.156,0.195,1.820
629,0.383,0.141,1.648
630,1.297,-0.109,0.371
631,-0.199,-0.160,0.461
632,-1.328,-0.027,1.062
633,-0.414,0.133,1.078
634,0.410,0.184,1.129
635,-0.031,0.121,1.379
636,-0.773,0.008,0.820
637,-0.113,-0.039,0.500
638,0.859,0.191,1.258
639,0.645,0.312,1.281
640,-0.227,0.262,0.543
641,-0.707,0.195,1.039
642,-0.090,0.016,1.707
643,0.758,-0.348,0.684
644,0.629,-0.379,-0.297
645,-0.012,0.008,1.180
646,-0.281,0.281,1.992
647,0.289,-0.176,0.996
648,-0.203,-0.398,-0.129
649,-1.215,-0.059,0.457
650,-0.027,0.203,1.266
651,1.176,0.324,1.762
652,0.512,0.035,1.707
653,-0.773,-0.266,0.844
654,-0.320,-0.383,-0.121
655,0.340,-0.121,0.527
656,-0.387,0.184,1.922
657,-0.465,-0.074,1.348
658,0.113,-0.211,0.309
659,0.699,-0.004,0.926
660,0.375,0.270,1.266
661,-0.680,0.211,0.629
662,-0.523,0.074,0.664
663,-0.023,0.012,1.277
664,0.109,0.102,1.566
665,0.141,0.047,1.215
666,0.000,-0.191,0.422
667,0.113,-0.402,-0.270
668,-0.418,-0.133,0.852
669,-0.734,0.281,1.992
670,-0.012,0.176,1.047
671,0.699,0.207,0.043
672,0.184,0.336,1.473
673,-0.332,0.359,1.914
674,0.152,-0.223,0.352
675,0.180,-0.230,-0.219
676,-0.398,0.031,1.215
677,-0.832,0.031,1.824
678,-0.262,-0.176,0.906
679,0.895,-0.074,0.762
680,1.188,-0.012,0.621
681,-0.086,0.066,0.938
682,-1.258,-0.012,1.086
683,-0.355,-0.211,0.773
684,0.844,-0.102,0.691
685,0.074,0.188,1.051
686,-0.684,0.234,1.555
687,0.383,0.086,1.359
688,1.535,-0.199,0.375
689,0.254,-0.195,0.703
690,-1.520,0.008,1.195
691,-1.004,0.094,1.719
692,0.914,-0.164,1.125
693,1.070,-0.328,0.055
694,-0.957,-0.195,0.488
695,-1.465,0.227,1.875
696,0.605,0.258,1.535
697,1.316,-0.031,-0.227
698,-0.598,0.027,0.562
699,-1.758,0.188,1.980
700,0.031,-0.074,1.004
701,1.832,-0.121,0.262
702,0.270,0.109,0.703
703,-1.258,0.199,1.238
704,-0.492,0.016,1.387
705,0.824,-0.129,0.949
706,0.703,-0.098,0.578
707,-0.645,0.098,0.535
708,-0.406,0.133,1.133
709,0.723,0.137,1.973
710,0.676,-0.207,0.867
711,-0.449,-0.141,0.094
712,-1.055,0.145,0.680
713,-0.203,0.305,1.707
714,0.531,0.008,0.988
715,0.188,-0.109,0.766
716,-0.168,0.168,1.504
717,-0.062,0.152,1.137
718,-0.066,0.000,0.406
719,-0.355,-0.047,1.129
720,-0.117,-0.219,1.543
721,0.844,-0.254,0.297
722,0.387,0.020,0.633
723,-0.590,0.277,1.883
724,-0.016,-0.008,1.215
725,0.445,-0.312,-0.211
726,-0.348,-0.082,0.469
727,-0.625,0.176,1.629
728,0.148,0.082,1.297
729,0.609,-0.145,0.477
730,-0.258,-0.074,0.895
731,-0.895,0.016,1.133
732,-0.055,0.188,0.961
733,0.367,0.434,1.637
734,-0.055,0.340,1.453
735,-0.055,0.133,0.656
736,0.035,0.062,0.379
737,0.266,0.180,1.434
738,0.062,-0.035,1.156
739,-0.598,-0.133,0.508
740,-0.457,-0.008,1.461
741,0.285,-0.133,1.477
742,0.504,-0.371,-0.016
743,0.141,-0.156,0.121
744,-0.254,0.207,1.559
745,0.121,0.016,1.574
746,0.090,-0.402,-0.016
747,-1.109,-0.137,0.926
748,-0.469,-0.004,1.562
749,1.078,0.035,0.559
750,0.559,0.137,0.504
751,-0.488,0.285,1.895
752,-0.035,0.188,1.766
753,0.676,-0.211,0.164
754,-0.539,-0.102,0.148
755,-1.285,0.273,1.406
756,0.160,0.059,0.785
757,0.160,0.059,0.785
758,1.352,0.062,0.871
759,0.191,-0.031,1.445
760,-1.145,-0.133,0.555
761,-0.223,0.008,0.684
762,0.816,0.160,1.473
763,-0.094,0.125,1.637
764,-0.797,-0.133,0.742
765,0.184,-0.230,-0.023
766,0.934,-0.027,0.227
767,0.039,0.242,1.191
768,-0.930,0.160,1.902
769,-0.406,-0.035,1.309
770,0.879,-0.207,0.566
771,0.559,0.039,0.977
772,-0.387,0.227,0.895
773,-0.180,0.242,1.109
774,0.512,0.125,1.492
775,0.312,-0.172,1.465
776,-0.492,-0.309,0.734
777,-0.516,-0.246,0.043
778,-0.430,0.043,0.812
779,-0.121,0.156,1.457
780,0.129,0.031,1.270
781,0.156,-0.242,1.168
782,-0.254,-0.320,0.855
783,-0.707,-0.289,0.160
784,-0.340,0.098,0.215
785,0.801,0.359,1.453
786,0.867,0.281,1.992
787,-0.242,-0.285,0.996
788,-0.828,-0.398,0.613
789,0.809,-0.098,0.914
790,1.539,0.250,0.527
791,-0.691,0.516,1.430
792,-1.277,0.277,1.875
793,0.273,-0.289,0.312
794,0.648,-0.363,-0.012
795,0.020,0.055,1.367
796,-0.609,0.277,0.965
797,-0.133,-0.137,0.105
798,0.027,-0.027,1.531
799,-0.312,-0.336,1.160
800,-0.734,-0.348,-0.027
801,-0.156,0.133,1.184
802,1.309,0.512,1.918
803,1.250,0.219,0.598
804,-0.762,-0.047,0.375
805,-1.664,-0.160,1.184
806,0.180,0.211,1.980
807,1.727,0.129,1.031
808,0.520,0.363,0.918
809,-0.805,0.262,0.965
810,-0.340,-0.020,0.605
811,0.477,-0.246,0.500
812,-0.473,-0.301,1.270
813,-1.504,-0.090,0.961
814,0.254,0.156,0.629
815,1.961,0.227,0.863
816,0.887,0.082,1.316
817,-1.254,-0.102,1.164
818,-1.188,-0.293,0.297
819,0.293,0.098,0.809
820,1.656,0.422,1.555
821,1.141,0.457,1.051
822,-0.652,0.234,1.152
823,-0.555,0.180,1.980
824,1.262,-0.039,0.227
825,1.297,0.422,0.082
826,-0.828,0.875,1.957
827,-0.789,0.340,1.387
828,1.430,-0.383,-1.473
829,1.609,0.008,0.539
830,0.094,0.703,1.992
831,-0.344,0.238,0.414
832,0.219,0.078,-0.512
833,1.188,0.043,1.145
834,1.152,0.000,1.523
835,-0.594,0.016,0.023
836,-0.652,0.371,0.590
837,0.992,0.680,1.527
838,1.203,0.773,1.180
839,0.191,0.863,1.922
840,0.066,0.562,1.512
841,0.387,0.309,0.043
842,1.082,0.395,0.504
843,0.945,0.828,1.855
844,0.727,0.621,1.906
845,0.684,0.320,0.996
846,0.328,-0.082,-0.078
847,0.160,0.086,0.543
848,1.090,0.309,1.273
849,1.406,0.461,0.895
850,0.547,0.336,0.254
851,-0.469,0.156,1.059
852,-0.301,0.105,0.996
853,0.676,0.246,0.289
854,0.809,0.562,1.082
855,0.695,0.766,1.773
856,0.879,0.504,0.777
857,0.648,0.426,1.004
858,0.660,0.652,1.961
859,1.285,0.523,1.418
860,1.016,0.336,0.160
861,0.793,0.340,1.133
862,1.020,0.539,1.961
863,1.395,0.285,0.879
864,0.473,0.383,0.355
865,-0.234,0.445,1.043
866,0.316,0.258,1.172
867,0.691,0.039,0.523
868,0.012,0.008,0.191
869,-0.391,0.391,0.840
870,0.672,0.492,1.164
871,1.426,0.531,0.383
872,0.477,0.543,1.219
873,-0.199,0.582,1.992
874,1.066,0.395,1.105
875,1.941,0.492,0.023
876,1.422,0.895,1.352
877,0.418,1.086,1.992
878,0.699,0.680,1.141
879,1.086,0.242,0.082
880,0.383,0.328,1.531
881,0.430,0.191,1.520
882,0.613,-0.055,-0.426
883,0.613,0.082,0.066
884,0.566,0.406,1.785
885,0.098,0.391,1.414
886,-0.113,0.254,0.637
887,0.457,0.254,0.496
888,1.027,0.297,0.082
889,0.773,0.570,0.809
890,0.539,0.848,1.965
891,1.102,0.691,1.809
892,1.035,0.359,0.535
893,0.281,0.320,0.465
894,0.633,0.383,1.262
895,1.602,0.480,1.859
896,1.523,0.430,1.500
897,0.277,0.305,0.555
898,-0.254,0.293,0.289
899,0.645,0.488,1.062
900,1.168,0.527,1.844
901,0.379,0.465,1.090
902,-0.430,0.148,-0.305
903,-0.082,0.078,-0.082
904,0.945,0.285,1.105
905,1.145,0.445,1.684
906,0.387,0.324,1.191
907,0.031,0.203,0.641
908,0.578,0.395,0.637
909,1.512,0.715,1.484
910,1.234,0.863,1.934
911,0.160,0.602,1.273
912,0.105,0.414,0.629
913,0.969,0.539,1.492
914,1.129,0.590,1.812
915,0.363,0.215,0.645
916,-0.035,-0.125,0.008
917,0.660,-0.090,0.840
918,0.957,0.156,1.895
919,0.320,0.191,0.969
920,-0.305,0.141,-0.348
921,0.027,0.145,0.145
922,0.770,0.098,1.316
923,0.719,0.078,1.406
