Sample,X,Y,Z
355,-0.883,0.125,0.398
356,0.195,0.121,0.738
357,0.777,0.125,1.031
358,-0.160,0.051,0.836
359,-0.496,0.012,0.879
360,0.367,0.191,1.512
361,1.012,-0.215,0.883
362,0.105,-0.336,0.457
363,-1.324,-0.227,1.203
364,-0.480,-0.047,1.383
365,1.020,-0.098,0.641
366,0.125,-0.008,1.035
367,-0.836,0.312,1.520
368,-0.199,0.297,0.891
369,0.719,0.195,0.543
370,0.238,0.309,0.891
371,-0.977,0.395,1.445
372,-0.441,0.262,1.777
373,1.238,-0.016,1.199
374,1.258,-0.512,-0.406
375,-0.336,-0.516,-0.273
376,-1.180,0.125,1.711
377,0.297,0.375,1.891
378,1.504,-0.262,0.363
379,-0.344,-0.582,-0.367
380,-1.918,-0.262,0.098
381,-0.629,0.504,1.680
382,1.113,0.816,1.992
383,0.461,0.320,0.945
384,-1.156,-0.094,-0.195
385,-1.117,-0.160,0.445
386,0.395,0.348,1.930
387,0.887,0.246,1.395
388,-0.125,-0.078,0.133
389,-0.777,-0.332,0.164
390,-0.043,-0.199,1.141
391,1.121,-0.273,1.141
392,0.930,-0.129,1.148
393,-0.480,0.039,1.516
394,-1.020,0.043,0.656
395,0.367,-0.027,0.066
396,0.910,0.195,1.492
397,-0.293,0.316,1.891
398,-0.816,0.188,1.023
399,-0.129,0.039,0.262
400,0.602,0.109,0.887
401,0.074,0.121,1.371
402,-0.961,0.113,1.473
403,-0.492,-0.020,1.168
404,0.691,-0.289,0.367
405,0.938,-0.246,0.352
406,0.098,0.137,1.496
407,-0.805,0.164,1.445
408,-0.203,-0.250,0.469
409,0.445,-0.535,-0.230
410,0.461,-0.148,1.273
411,0.086,0.309,1.930
412,-0.410,0.168,0.703
413,-0.188,0.172,0.023
414,0.203,0.207,1.027
415,-0.145,0.219,1.977
416,-0.543,0.141,1.574
417,-0.504,0.027,0.836
418,0.461,-0.191,0.555
419,0.734,-0.230,0.410
420,-0.469,-0.066,0.895
421,-0.770,-0.016,1.332
422,0.004,-0.156,1.168
423,0.457,-0.250,0.570
424,0.375,-0.137,0.570
425,-0.262,0.074,0.754
426,-0.473,0.254,0.902
427,-0.246,0.180,0.805
428,0.246,0.031,1.031
429,0.453,0.086,1.707
430,-0.184,0.125,1.641
431,-0.531,0.066,0.523
432,-0.074,0.145,0.617
433,0.512,0.105,1.457
434,0.129,0.086,1.539
435,-0.609,-0.234,0.555
436,-0.156,-0.137,0.746
437,0.734,0.121,1.867
438,0.277,0.055,1.320
439,-0.375,-0.230,-0.047
440,-0.391,-0.254,0.031
441,0.309,-0.105,1.336
442,0.691,-0.094,1.570
443,-0.387,-0.238,0.262
444,-0.625,-0.117,0.203
445,0.344,0.164,1.484
446,0.426,0.336,1.793
447,-0.230,-0.031,0.605
448,-0.672,-0.176,0.453
449,-0.113,-0.023,1.266
450,0.641,0.145,1.656
451,0.258,0.121,1.238
452,-0.465,0.000,0.566
453,-0.137,-0.090,0.906
454,0.488,-0.125,1.293
455,0.027,-0.148,0.730
456,-0.652,-0.055,0.762
457,-0.270,0.102,1.625
458,0.730,-0.184,0.801
459,0.445,-0.227,-0.023
460,-0.789,0.156,0.789
461,-0.500,0.332,1.875
462,0.414,0.098,1.434
463,0.191,-0.113,0.508
464,-0.527,-0.109,0.383
465,-0.430,0.137,1.281
466,0.234,0.199,1.270
467,0.434,-0.066,0.238
468,-0.375,-0.055,0.723
469,-0.480,0.102,1.949
470,0.398,-0.098,1.258
471,0.504,-0.180,0.059
472,-0.355,0.172,0.766
473,-0.656,0.445,1.656
474,0.070,0.203,1.211
475,0.637,0.008,0.789
476,0.301,-0.016,1.227
477,-0.328,0.039,1.098
478,0.016,0.086,0.648
479,0.242,0.133,0.797
480,0.078,0.016,1.137
481,0.188,-0.316,0.402
482,-0.105,-0.285,0.598
483,-0.512,-0.023,1.855
484,0.066,-0.008,1.168
485,0.316,-0.012,0.230
486,-0.262,0.051,1.250
487,-0.473,0.047,1.445
488,-0.012,-0.047,0.484
489,0.469,-0.004,0.777
490,-0.086,0.207,1.695
491,-0.742,0.145,1.148
492,-0.215,-0.102,0.277
493,0.520,-0.059,0.934
494,0.262,0.109,1.859
495,-0.336,-0.055,0.988
496,-0.273,-0.180,0.199
497,0.238,-0.059,0.781
498,0.227,0.098,1.352
499,0.000,-0.023,1.043
500,-0.129,-0.035,1.078
501,-0.230,0.023,1.027
502,-0.023,0.012,0.777
503,0.309,0.016,0.719
504,0.043,0.148,0.957
505,-0.203,0.191,1.402
506,-0.051,0.016,1.227
507,0.219,-0.121,0.609
508,-0.094,0.066,0.664
509,-0.395,0.160,0.969
510,0.066,0.121,1.438
511,0.367,0.008,1.371
512,0.191,-0.258,0.348
513,-0.203,-0.230,0.355
514,-0.273,0.137,1.379
515,-0.195,0.422,1.980
516,-0.098,0.211,1.070
517,-0.070,-0.188,-0.199
518,-0.043,-0.078,0.574
519,0.137,0.164,1.852
520,0.391,0.180,1.594
521,0.043,-0.062,1.270
522,-0.453,-0.273,0.789
523,-0.512,-0.281,0.293
524,0.062,-0.168,0.641
525,0.590,0.027,1.539
526,0.078,-0.016,1.223
527,-0.695,-0.172,0.977
528,-0.438,-0.195,0.941
529,0.336,-0.160,0.457
530,-0.031,0.000,0.805
531,-0.895,0.348,1.801
532,-0.551,0.105,0.863
533,0.508,0.000,-0.062
534,0.559,0.156,0.668
535,-0.227,0.273,1.578
536,-0.301,0.094,1.090
537,0.098,-0.016,0.648
538,0.266,0.031,1.164
539,-0.027,0.090,1.480
540,-0.211,0.066,0.871
541,0.508,0.117,0.547
542,0.789,0.324,1.262
543,0.039,0.387,1.957
544,-0.695,0.066,0.945
545,-0.371,-0.148,-0.156
546,0.312,0.121,0.996
547,0.555,0.340,1.957
548,0.148,0.078,0.641
549,-0.355,-0.066,0.121
550,0.020,0.043,1.477
551,0.516,-0.031,0.914
552,-0.078,-0.113,0.105
553,-0.625,0.141,1.488
554,-0.098,0.141,1.809
555,0.762,-0.438,0.098
556,0.336,-0.414,0.004
557,-0.777,-0.027,1.359
558,-0.414,0.047,1.707
559,0.258,-0.094,1.109
560,-0.258,-0.188,1.121
561,-0.539,-0.227,0.824
562,0.062,-0.230,0.051
563,0.277,0.172,1.164
564,-0.566,0.410,1.965
565,-0.742,-0.129,0.789
566,-0.109,-0.348,0.141
567,0.395,-0.160,0.738
568,0.078,0.152,1.242
569,-0.250,0.191,1.160
570,0.129,0.039,0.793
571,0.215,-0.078,0.988
572,-0.246,-0.117,1.246
573,-0.012,-0.176,0.398
574,0.215,0.141,0.500
575,0.359,0.480,1.766
576,0.367,0.590,1.926
577,0.113,-0.098,0.164
578,-0.320,-0.152,-0.344
579,-0.430,0.223,1.543
580,-0.113,0.250,1.871
581,0.039,-0.188,0.430
582,0.098,-0.219,0.238
583,0.316,0.035,1.148
584,0.418,0.055,1.086
585,-0.309,0.066,0.699
586,-0.621,0.168,1.621
587,0.332,0.098,1.625
588,0.508,-0.238,-0.012
589,-0.391,-0.074,0.219
590,0.039,0.176,1.719
591,0.918,0.051,1.719
592,0.066,-0.246,1.031
593,-1.070,-0.418,0.254
594,-0.559,-0.324,-0.051
595,0.277,0.012,1.562
596,0.422,0.117,1.461
597,-0.309,-0.156,-0.113
598,-0.762,0.090,0.891
599,-0.184,0.250,1.926
600,0.398,-0.027,0.945
601,-0.113,-0.090,0.711
602,-0.586,0.125,1.473
603,0.055,0.238,1.441
604,0.918,-0.062,0.500
605,0.152,-0.039,0.035
606,-0.844,0.023,1.465
607,-0.391,0.070,1.523
608,0.926,-0.363,-0.461
609,0.406,-0.047,0.949
610,-0.301,0.262,1.926
611,-0.074,-0.043,0.426
612,0.008,-0.039,0.559
613,0.188,0.137,1.344
614,0.137,0.121,0.938
615,-0.051,0.145,1.395
616,-0.113,0.227,1.117
617,0.074,0.086,0.609
618,0.137,-0.047,1.250
619,-0.129,-0.098,1.570
620,-0.297,-0.250,0.961
621,0.004,-0.195,0.535
622,0.203,-0.152,0.602
623,-0.211,-0.105,0.777
624,-0.277,-0.043,0.664
625,-0.270,0.023,1.230
626,-0.074,-0.160,1.027
627,0.062,-0.207,0.316
628,-0.105,0.312,0.961
629,-0.422,0.555,1.582
630,-0.121,0.336,1.336
631,-0.270,-0.090,0.621
632,-0.539,0.078,1.086
633,0.199,0.281,1.887
634,0.629,0.125,1.441
635,0.027,-0.105,0.648
636,-0.625,-0.207,0.277
637,-0.094,-0.195,0.996
638,0.988,-0.129,1.516
639,0.559,-0.348,0.305
640,-0.711,-0.359,0.117
641,-0.520,-0.008,1.758
642,0.969,0.148,1.113
643,0.863,-0.023,-0.094
644,-0.832,0.223,1.344
645,-0.738,0.422,1.574
646,0.555,0.023,0.445
647,0.652,0.098,1.230
648,-0.461,0.172,1.789
649,-0.605,-0.227,-0.066
650,0.398,-0.238,0.383
651,0.543,0.098,1.992
652,-0.207,0.227,1.434
653,-0.699,-0.820,-0.234
654,0.164,-0.398,0.328
655,0.512,0.000,1.156
656,0.223,0.262,1.734
657,-0.355,0.273,1.430
658,-0.609,-0.277,-0.141
659,0.047,-0.219,-0.520
660,-0.363,0.137,1.191
661,-0.305,0.645,1.984
662,0.113,0.445,0.754
663,-0.008,-0.109,0.195
664,-0.312,0.184,1.094
665,-0.527,0.168,0.926
666,-0.227,0.039,1.621
667,0.336,0.254,1.938
668,-0.012,-0.168,0.406
669,-0.062,-0.410,-0.379
670,0.297,-0.059,1.387
671,0.227,0.258,1.824
672,0.008,-0.137,0.883
673,-0.359,-0.496,0.480
674,0.277,-0.270,0.020
675,0.324,0.098,1.191
676,0.000,0.504,1.988
677,0.098,0.477,0.809
678,-0.207,-0.105,-0.527
679,0.000,0.195,0.508
680,-0.277,0.391,1.727
681,-0.441,0.344,1.684
682,-0.074,-0.211,1.348
683,0.539,-0.164,1.094
684,0.234,-0.402,-0.160
685,-0.109,-0.125,0.871
686,-0.266,0.176,1.977
687,0.020,-0.059,0.785
688,0.469,-0.574,0.324
689,-0.172,-0.215,0.953
690,-0.430,-0.090,0.918
691,0.266,-0.055,0.305
692,0.062,0.164,1.012
693,-0.391,0.387,1.949
694,-0.445,0.316,0.660
695,-0.516,-0.160,0.148
696,-0.164,0.324,1.391
697,-0.246,0.508,1.625
698,0.293,0.109,1.160
699,0.344,-0.137,0.387
700,-0.031,-0.312,0.562
701,-0.070,-0.168,1.422
702,-0.418,0.027,1.559
703,0.258,-0.578,0.262
704,0.824,-0.289,1.188
