Sample,X,Y,Z
494,-0.691,-0.234,0.789
495,-0.945,-0.172,1.102
496,-0.043,-0.059,1.199
497,0.508,-0.047,0.867
498,-0.223,-0.082,0.547
499,-0.117,-0.168,0.086
500,0.844,-0.023,1.129
501,0.340,0.188,1.992
502,-0.559,0.000,0.852
503,-0.570,0.078,-0.266
504,0.086,0.340,1.246
505,0.535,0.398,1.895
506,0.230,0.094,0.977
507,-0.152,0.078,0.883
508,-0.016,0.133,1.102
509,0.160,0.102,0.883
510,-0.312,0.066,1.000
511,-0.484,-0.082,1.016
512,0.543,-0.324,0.738
513,0.910,-0.422,0.434
514,0.066,-0.125,0.969
515,-0.492,0.145,1.543
516,-0.270,-0.016,0.633
517,0.262,-0.215,0.305
518,-0.379,-0.051,1.453
519,-1.008,0.223,1.867
520,0.133,0.211,0.691
521,0.750,0.070,0.324
522,-0.191,0.078,1.516
523,-0.867,0.012,1.406
524,-0.594,-0.141,0.574
525,0.102,-0.109,0.535
526,0.527,0.207,1.398
527,0.023,0.180,1.418
528,-0.480,-0.145,1.008
529,0.090,-0.367,0.457
530,0.371,-0.238,0.344
531,-0.227,0.203,1.238
532,-0.562,0.340,1.793
533,0.219,-0.016,0.141
534,0.465,-0.055,0.074
535,-0.148,0.262,1.938
536,0.152,0.020,1.512
537,0.445,-0.402,-0.539
538,-0.715,-0.195,0.332
539,-0.699,0.195,1.961
540,0.637,0.031,0.934
541,0.727,-0.023,1.332
542,-0.051,-0.168,1.305
543,-0.285,-0.234,-0.367
544,0.184,0.098,0.406
545,0.320,0.469,1.965
546,-0.402,0.156,1.426
547,-0.762,-0.172,-0.270
548,0.109,-0.031,0.488
549,1.133,0.234,1.824
550,0.297,0.184,1.680
551,-1.082,-0.004,0.309
552,-0.434,-0.062,-0.316
553,0.629,0.145,1.711
554,0.375,0.152,1.734
555,-0.297,-0.371,-0.504
556,-0.484,-0.188,-0.219
557,-0.012,0.211,1.625
558,0.234,0.207,1.781
559,-0.363,-0.199,0.312
560,-0.867,-0.219,0.504
561,-0.414,-0.004,1.098
562,0.547,0.262,0.746
563,0.363,0.355,1.414
564,-0.363,0.285,1.969
565,-0.422,-0.289,0.676
566,0.137,-0.508,-0.809
567,0.328,0.043,0.406
568,-0.066,0.613,1.992
569,0.105,0.203,1.609
570,0.332,-0.543,-0.477
571,0.055,-0.539,-0.320
572,0.004,0.043,1.082
573,0.180,0.320,1.488
574,0.035,0.281,1.723
575,0.023,0.008,1.266
576,-0.285,-0.293,-0.031
577,0.078,-0.266,0.199
578,0.320,0.156,1.457
579,0.004,0.234,1.590
580,0.008,-0.023,1.379
581,-0.012,-0.203,0.738
582,-0.453,-0.188,0.141
583,-0.246,0.113,0.707
584,0.492,0.309,1.586
585,0.484,0.176,1.383
586,-0.480,-0.195,0.582
587,-0.586,0.016,0.984
588,-0.004,0.227,1.922
589,0.465,-0.020,0.824
590,-0.250,0.008,0.180
591,-1.039,0.105,1.023
592,-0.020,-0.121,1.180
593,0.785,-0.254,0.918
594,-0.141,0.016,1.129
595,-0.781,0.133,1.102
596,-0.312,-0.062,0.246
597,0.223,-0.086,0.652
598,0.027,0.062,1.773
599,0.016,-0.074,0.926
600,-0.156,-0.023,0.527
601,-0.223,0.258,1.340
602,0.566,0.445,1.129
603,0.250,0.359,1.699
604,-0.531,-0.020,1.070
605,-0.234,-0.164,-0.078
606,0.023,-0.102,1.078
607,0.410,-0.055,1.410
608,-0.094,-0.086,0.086
609,-0.250,-0.012,1.062
610,0.613,0.191,1.992
611,0.598,-0.320,0.254
612,-0.316,-0.340,-0.641
613,-0.609,0.145,1.281
614,0.602,0.250,1.992
615,1.121,-0.320,0.934
616,-0.492,-0.562,-0.824
617,-1.094,-0.039,0.742
618,0.781,0.598,1.992
619,0.820,0.246,1.367
620,-0.430,-0.320,-0.707
621,-1.086,-0.180,-0.219
622,-0.176,0.316,1.840
623,0.930,0.199,1.773
624,0.020,-0.324,-0.164
625,-1.395,-0.422,-0.266
626,-0.676,0.098,1.789
627,1.156,0.332,1.781
628,0.777,0.191,0.262
629,-1.453,0.059,-0.047
630,-1.133,0.031,0.328
631,1.449,0.082,1.285
632,1.477,0.570,1.992
633,-0.961,0.273,1.496
634,-1.426,-0.383,-1.035
635,0.512,-0.469,-1.098
636,1.070,0.129,1.672
637,-0.172,0.375,1.992
638,-0.738,-0.332,0.496
639,-0.137,-0.527,-1.027
640,0.113,-0.059,-0.332
641,0.223,0.254,1.566
642,-0.055,0.289,1.992
643,-0.723,-0.117,1.547
644,-0.203,-0.332,0.465
645,1.047,-0.164,-0.668
646,0.910,0.297,0.570
647,-0.738,0.598,1.965
648,-1.027,0.055,1.652
649,0.742,-0.574,0.309
650,1.160,-0.395,0.395
651,-0.309,0.320,1.586
652,-0.988,0.699,1.914
653,0.273,0.301,0.629
654,0.797,-0.359,-0.645
655,-0.031,-0.320,1.188
656,-1.098,0.055,1.980
657,-0.375,-0.105,0.691
658,0.609,0.219,0.254
659,0.039,0.098,0.750
660,-0.332,-0.281,0.660
661,-0.242,-0.473,0.430
662,0.090,-0.082,0.969
663,0.219,0.305,1.953
664,-0.605,0.059,0.926
665,-0.949,-0.332,-0.160
666,-0.258,-0.109,0.531
667,0.496,0.441,1.969
668,0.727,0.695,1.871
669,-0.211,0.480,1.000
670,-0.586,0.082,0.301
671,-0.117,-0.051,0.262
672,0.406,-0.137,1.172
673,0.527,0.000,1.398
