Sample,X,Y,Z
762,-0.293,0.211,1.062
763,-0.539,0.230,1.340
764,-0.500,0.082,1.082
765,-0.289,-0.039,0.434
766,-0.273,-0.152,0.277
767,-0.410,-0.004,0.945
768,-0.578,-0.055,1.336
769,-0.641,-0.145,0.953
770,-0.254,-0.234,0.770
771,-0.020,-0.078,0.793
772,-0.289,-0.016,1.328
773,-0.574,-0.016,1.543
774,-0.621,-0.164,1.488
775,-0.184,0.012,0.582
776,-0.164,0.109,0.781
777,-0.422,-0.051,1.871
778,-0.590,-0.141,1.676
779,-0.418,-0.188,0.652
780,-0.242,-0.117,0.266
781,-0.379,-0.137,1.375
782,-0.508,-0.215,1.512
783,-0.676,-0.281,0.750
784,-0.254,-0.078,0.188
785,0.000,-0.105,0.770
786,-0.008,-0.113,1.551
787,-0.207,0.047,1.051
788,-0.125,0.043,0.262
789,-0.016,-0.109,0.781
790,0.082,0.023,0.934
791,-0.051,0.082,1.289
792,-0.023,0.152,0.902
793,0.039,0.137,0.824
794,0.266,-0.090,1.305
795,0.199,0.164,0.996
796,0.152,0.172,1.555
797,0.152,0.141,0.945
798,0.281,0.082,1.109
799,0.270,0.004,0.977
800,0.379,0.023,0.867
801,0.188,-0.023,1.199
802,0.156,0.055,0.695
803,0.090,-0.012,1.137
804,0.137,0.023,1.066
805,0.094,-0.070,1.125
806,0.082,0.035,0.719
807,0.098,0.000,0.965
808,0.074,-0.059,1.137
809,0.035,-0.043,1.176
810,-0.027,-0.059,1.016
811,-0.129,0.016,0.688
812,-0.082,-0.062,1.070
813,-0.102,-0.074,1.086
814,-0.070,-0.148,1.043
815,-0.031,-0.074,0.789
816,-0.062,-0.094,1.043
817,-0.086,-0.082,1.145
818,-0.043,-0.043,1.043
819,-0.023,0.016,0.805
820,0.105,0.000,0.902
821,0.094,-0.020,1.191
822,0.094,0.012,1.172
823,0.059,0.020,1.059
824,0.039,0.023,0.887
825,0.105,0.027,0.875
826,0.160,0.027,0.945
827,0.168,0.004,1.109
828,0.172,-0.012,1.070
829,0.164,0.035,0.883
830,0.141,0.066,0.891
831,0.145,0.039,1.066
832,0.105,0.004,1.148
833,0.090,0.004,0.988
834,0.113,0.020,0.910
835,0.086,-0.020,1.078
836,0.082,-0.020,1.047
837,0.055,-0.020,0.961
838,-0.012,-0.051,0.906
839,0.004,-0.062,1.004
840,0.008,-0.070,1.070
841,-0.012,-0.035,1.062
842,-0.020,-0.047,1.008
843,0.000,-0.043,0.977
844,0.004,-0.047,1.016
845,-0.008,-0.047,1.055
846,-0.004,-0.043,1.027
847,-0.008,-0.031,0.914
848,0.035,-0.012,0.910
849,0.082,-0.008,1.039
850,0.090,-0.016,1.113
851,0.090,-0.004,1.035
852,0.086,0.016,0.934
853,0.078,0.004,0.988
854,0.094,0.004,1.070
855,0.094,0.008,0.996
856,0.094,-0.008,0.969
857,0.145,0.004,0.918
858,0.129,0.012,1.000
859,0.109,-0.008,1.105
860,0.094,0.016,1.039
861,0.059,0.020,0.957
862,0.078,-0.008,0.980
863,0.086,-0.004,1.027
864,0.066,0.000,1.035
865,0.039,-0.016,1.043
866,0.035,-0.012,0.961
867,0.047,-0.012,0.961
868,0.039,-0.031,1.016
869,0.000,-0.039,1.031
870,-0.023,-0.051,1.023
871,-0.016,-0.043,0.965
872,0.012,-0.035,0.977
873,0.043,-0.031,1.004
874,0.043,-0.031,0.973
875,0.062,-0.020,0.980
876,0.070,-0.008,1.035
877,0.070,-0.008,1.055
878,0.078,0.008,0.973
879,0.066,0.000,0.984
880,0.078,-0.004,1.098
881,0.094,-0.008,1.043
882,0.094,-0.012,1.039
883,0.082,-0.012,0.992
884,0.086,-0.008,0.945
885,0.059,-0.008,0.969
886,0.066,-0.012,1.039
887,0.059,-0.016,1.047
888,0.055,-0.012,1.008
889,0.070,-0.004,0.969
890,0.070,0.000,0.992
891,0.070,-0.004,1.012
892,0.062,0.004,0.996
893,0.039,-0.008,0.992
894,0.031,-0.012,0.977
895,0.039,-0.020,0.988
896,0.035,-0.035,0.984
897,0.027,-0.035,0.992
898,0.035,-0.047,1.000
899,0.039,-0.023,1.027
900,0.043,-0.020,1.090
901,0.055,-0.016,1.004
902,0.059,-0.020,0.977
903,0.062,-0.023,0.988
904,0.074,-0.020,1.035
905,0.051,-0.020,1.043
906,0.047,-0.008,1.000
907,0.059,0.004,0.969
908,0.082,-0.004,0.977
909,0.078,-0.016,1.047
910,0.078,-0.020,1.031
911,0.051,-0.004,0.996
912,0.031,-0.012,0.984
913,0.027,-0.016,0.984
914,0.047,-0.004,0.973
915,0.059,-0.016,1.000
916,0.066,-0.023,1.020
917,0.086,-0.008,1.020
918,0.090,0.000,1.000
919,0.055,-0.004,0.992
920,0.023,-0.023,1.047
921,0.039,-0.016,0.992
922,0.031,-0.020,1.020
923,0.047,-0.031,1.023
924,0.039,-0.020,1.012
925,0.043,-0.012,0.984
926,0.066,-0.016,1.008
927,0.059,-0.012,1.020
