Sample,X,Y,Z
634,0.398,-0.469,0.828
635,0.727,-0.453,0.742
636,0.211,-0.266,0.871
637,-0.480,-0.207,1.148
638,-0.422,-0.434,1.332
639,0.020,-0.496,0.508
640,0.418,-0.438,0.379
641,-0.004,-0.438,1.457
642,-0.422,-0.332,1.102
643,-0.195,-0.516,1.008
644,0.648,-0.477,0.289
645,0.980,-0.543,0.516
646,0.258,-0.641,1.734
647,-0.762,-0.629,1.629
648,-1.035,-0.156,0.645
649,-0.191,-0.336,0.617
650,0.891,-0.812,1.508
651,0.824,-0.512,1.523
652,0.172,-0.328,0.828
653,-0.559,-0.734,0.836
654,-0.555,-0.891,1.465
655,0.273,-0.348,0.184
656,0.684,-0.246,0.199
657,0.484,-1.117,1.766
658,-0.082,-1.434,1.500
659,-0.465,-0.285,-0.039
660,0.410,0.074,-0.484
661,0.531,-0.934,1.785
662,0.234,-1.469,1.977
663,-0.492,-1.020,0.863
664,-0.539,0.113,-0.840
665,0.348,0.395,0.527
666,0.148,-0.691,1.992
667,0.141,-1.215,1.949
668,-0.035,-0.727,0.246
669,-0.086,-0.367,-0.223
670,0.191,0.039,0.766
671,-0.254,-0.336,1.980
672,0.230,-0.547,1.531
673,0.332,-0.617,0.480
674,0.012,-0.113,-0.113
675,-0.074,-0.336,1.059
676,-0.281,-0.336,1.691
677,0.008,-0.492,1.352
678,0.426,-0.617,-0.031
679,-0.074,-0.258,0.406
680,0.059,-0.613,1.949
681,-0.047,-0.340,1.902
682,0.090,0.164,0.348
683,0.059,-0.078,0.250
684,-0.203,-0.113,1.746
685,-0.090,-0.246,1.875
686,0.047,0.094,0.949
687,0.164,0.367,-0.059
688,0.230,-0.023,0.855
689,0.262,-0.180,1.160
690,0.262,0.035,0.582
691,0.145,-0.004,0.719
692,0.098,-0.055,1.082
693,-0.055,-0.113,1.324
694,-0.145,0.074,0.551
695,-0.023,0.094,0.871
696,0.199,-0.004,1.484
697,0.215,0.008,1.328
698,0.133,0.129,0.793
699,-0.012,0.176,0.641
700,-0.129,0.043,1.051
701,-0.062,-0.051,1.477
702,-0.074,0.039,1.148
703,0.086,0.113,0.773
704,0.133,-0.051,0.969
705,0.168,-0.070,0.938
706,0.172,-0.055,0.801
707,0.059,-0.066,1.000
708,0.023,-0.137,1.059
709,-0.074,-0.094,0.953
710,-0.105,-0.004,0.867
711,-0.039,0.000,0.922
712,-0.008,-0.055,1.270
713,0.117,-0.086,1.203
714,0.098,-0.020,0.855
715,0.047,-0.078,0.961
716,0.059,-0.059,0.965
717,0.035,-0.070,1.078
718,0.059,-0.051,0.996
719,0.090,0.020,0.902
720,0.059,0.016,0.973
721,0.047,-0.004,1.109
722,0.023,0.023,1.000
723,0.051,0.027,0.914
724,0.051,0.016,0.922
725,0.031,-0.023,1.035
726,0.055,0.000,0.895
727,0.062,0.008,0.922
728,0.086,0.000,1.047
729,0.082,0.027,1.078
730,0.059,0.043,1.090
731,0.004,0.043,0.953
732,0.008,0.027,0.941
733,0.047,-0.004,1.055
734,0.059,0.000,0.977
735,0.062,-0.008,0.941
736,0.070,-0.047,0.992
737,0.086,-0.035,0.980
738,0.066,-0.035,1.031
739,0.004,-0.051,1.098
740,-0.016,-0.074,1.059
741,-0.031,-0.062,1.047
742,-0.012,-0.020,0.945
743,0.059,-0.004,0.887
744,0.086,-0.012,0.988
745,0.086,-0.043,1.043
746,0.094,-0.020,0.980
747,0.059,-0.020,0.973
748,0.016,-0.016,0.996
749,0.008,-0.023,1.094
750,-0.012,-0.008,1.016
751,0.023,0.008,0.992
752,0.062,0.000,1.016
753,0.082,0.020,0.945
754,0.086,0.020,0.914
755,0.086,0.004,0.941
756,0.066,-0.012,1.090
757,0.043,-0.023,1.098
758,0.000,0.020,0.949
759,0.000,0.023,0.930
760,0.043,-0.031,1.031
761,0.070,-0.031,1.047
762,0.117,-0.012,0.957
763,0.121,-0.008,0.938
764,0.086,-0.016,0.973
765,0.027,-0.008,0.996
766,-0.004,-0.004,1.016
767,0.000,-0.004,1.047
768,-0.004,-0.023,1.070
769,0.012,-0.027,1.000
770,0.047,-0.027,0.934
771,0.078,-0.020,0.969
772,0.105,-0.047,1.066
773,0.078,-0.016,1.016
774,0.035,0.000,0.961
775,0.027,0.000,0.953
776,0.008,-0.016,1.039
777,0.012,-0.016,1.070
778,0.020,-0.012,1.008
779,0.035,0.004,0.941
780,0.086,-0.016,0.906
781,0.109,-0.016,1.012
782,0.078,-0.008,0.996
783,0.062,-0.004,0.992
784,0.020,-0.008,1.012
785,-0.004,0.004,0.988
786,0.008,0.000,0.977
787,0.020,-0.008,1.008
788,0.074,-0.012,1.012
789,0.098,-0.012,1.004
790,0.086,-0.004,0.977
791,0.062,0.000,0.984
792,0.039,-0.012,1.035
793,0.023,-0.012,1.035
794,0.012,-0.020,1.012
795,0.023,-0.023,0.988
796,0.035,-0.016,0.992
797,0.039,-0.016,1.004
798,0.059,-0.016,1.012
799,0.066,-0.012,0.996
800,0.039,-0.016,0.965
801,0.055,-0.012,1.020
802,0.039,-0.016,1.020
803,0.035,-0.023,1.016
804,0.043,-0.004,0.973
805,0.027,-0.012,0.992
806,0.035,-0.016,1.008
807,0.043,-0.023,1.004
808,0.059,-0.008,0.988
809,0.066,-0.004,0.996
810,0.055,-0.008,1.043
811,0.047,-0.004,1.027
812,0.051,0.000,0.988
813,0.035,-0.012,1.016
814,0.023,-0.020,1.031
815,0.035,-0.020,0.996
816,0.047,-0.020,0.977
817,0.055,-0.008,0.988
818,0.066,-0.004,1.020
819,0.059,-0.004,0.996
820,0.066,-0.004,0.906
821,0.055,-0.012,1.023
822,0.031,-0.016,1.035
823,0.016,-0.023,1.004
824,0.020,-0.020,0.965
825,0.043,-0.016,0.980
826,0.062,-0.020,1.008
827,0.055,-0.023,1.020
828,0.070,0.000,0.988
829,0.062,-0.004,0.988
830,0.051,-0.023,1.023
831,0.031,-0.027,1.012
832,0.004,-0.020,0.980
833,0.020,-0.020,1.004
834,0.047,-0.023,1.012
835,0.055,-0.016,1.016
836,0.074,-0.012,1.000
837,0.070,-0.004,0.996
838,0.059,-0.016,1.035
839,0.055,-0.020,1.016
840,0.016,-0.012,0.926
841,0.020,-0.020,0.977
842,0.035,-0.020,1.004
843,0.055,-0.023,1.027
844,0.074,-0.012,0.977
845,0.066,-0.004,0.977
846,0.066,-0.016,1.016
847,0.047,-0.012,1.031
848,0.027,-0.016,1.012
849,0.027,-0.004,0.984
850,0.031,-0.023,0.992
851,0.039,-0.020,1.004
852,0.035,-0.020,0.996
853,0.051,-0.020,1.016
854,0.062,-0.012,1.020
855,0.062,-0.016,1.027
856,0.059,-0.020,1.016
857,0.039,-0.012,0.988
858,0.039,-0.016,0.996
859,0.027,-0.020,1.016
860,0.027,-0.020,0.930
861,0.051,-0.016,0.973
862,0.059,-0.016,0.984
863,0.078,-0.020,1.016
864,0.062,-0.027,1.027
865,0.055,-0.016,0.984
866,0.035,-0.020,0.992
867,0.023,-0.020,1.023
868,0.039,-0.020,1.012
869,0.055,-0.020,0.984
870,0.047,-0.016,0.988
871,0.059,-0.016,1.004
872,0.047,-0.020,1.008
873,0.043,-0.016,1.012
874,0.043,-0.016,0.992
875,0.027,-0.008,1.012
876,0.047,-0.020,1.023
877,0.051,-0.012,0.992
878,0.047,-0.012,0.980
879,0.043,-0.020,0.988
880,0.059,-0.039,0.945
881,0.047,-0.027,0.996
882,0.051,-0.012,0.977
883,0.047,-0.012,1.016
884,0.047,-0.016,1.020
885,0.039,-0.008,0.984
886,0.047,-0.020,0.988
887,0.047,-0.027,1.008
888,0.043,-0.031,1.031
889,0.070,-0.035,0.988
890,0.012,0.008,0.918
891,0.039,-0.012,1.031
892,0.051,-0.016,1.059
893,0.062,-0.004,1.059
894,0.086,-0.016,1.008
895,0.062,-0.004,0.965
896,0.043,-0.020,1.008
897,0.016,-0.012,0.961
898,0.012,-0.020,0.992
899,0.039,-0.051,1.035
900,0.074,-0.020,0.926
901,0.082,-0.016,0.973
902,0.062,-0.020,0.988
