Sample,X,Y,Z
925,-0.340,-0.277,0.754
926,0.270,-0.254,0.773
927,0.633,-0.098,0.797
928,0.062,0.070,0.785
929,-0.621,0.238,1.102
930,-0.176,0.270,1.332
931,0.594,0.176,0.941
932,0.418,0.172,0.738
933,-0.113,0.270,1.121
934,-0.043,0.242,1.121
935,0.375,0.004,0.883
936,0.297,-0.148,0.871
937,-0.094,-0.172,0.980
938,-0.184,-0.098,1.020
939,0.008,-0.059,0.898
940,0.035,-0.109,0.836
941,-0.184,-0.066,0.879
942,-0.344,-0.008,1.004
943,-0.301,0.090,1.145
944,-0.262,0.078,1.059
945,-0.242,0.004,0.891
946,-0.180,-0.043,1.016
947,-0.059,-0.023,1.246
948,-0.020,-0.016,1.121
949,-0.074,-0.035,0.969
950,-0.066,-0.035,0.848
951,0.051,-0.027,0.848
952,0.105,0.004,1.051
953,0.055,0.020,1.125
954,0.062,0.020,0.875
955,0.125,0.027,0.750
956,0.160,0.070,1.000
957,0.152,0.078,1.164
958,0.082,0.027,1.070
959,0.051,-0.023,0.973
960,0.023,-0.047,0.918
961,-0.008,-0.031,0.918
962,-0.035,-0.035,0.953
963,-0.043,-0.043,0.992
964,-0.051,-0.066,0.945
965,-0.098,-0.055,0.883
966,-0.137,-0.035,0.961
967,-0.133,-0.012,1.070
968,-0.145,-0.020,1.043
969,-0.164,-0.023,0.988
970,-0.156,0.008,0.973
971,-0.129,0.043,0.977
972,-0.078,0.078,1.039
973,-0.020,0.066,1.090
974,0.016,0.000,0.977
975,0.000,-0.023,0.871
976,-0.020,0.016,0.980
977,0.051,0.020,1.027
978,0.160,-0.031,0.973
979,0.141,-0.051,0.930
980,0.070,-0.016,0.938
981,0.023,0.000,0.969
982,0.059,0.012,0.980
983,0.066,-0.004,0.984
984,0.008,-0.023,0.961
985,-0.078,-0.027,0.957
986,-0.102,-0.016,1.016
987,-0.086,0.000,1.047
988,-0.078,-0.012,1.031
989,-0.090,-0.047,0.961
990,-0.102,-0.051,0.941
991,-0.086,-0.031,0.996
992,-0.070,-0.012,1.020
993,-0.078,-0.020,0.996
994,-0.074,-0.016,0.973
995,-0.051,-0.004,0.953
996,-0.027,0.012,0.965
997,-0.027,0.016,0.996
998,0.008,0.008,1.004
999,0.066,0.012,0.992
Rate 1340, overflows 0
